similarity,sbom_a,sbom_b,shared_count,shared_weight
0.13680940222117843,20250307_1428_sbom_data.json,20250214_1461_sbom_data.json,1,4.226465994134877
0.13639121391623282,20250211_1366_sbom_data.json,20250412_1423_sbom_data.json,154,431.917768652064
0.13616659965909628,20250306_550_sbom_data.json,20250217_1561_sbom_data.json,143,427.46478056505833
0.13417630472503914,20250211_1366_sbom_data.json,20250502_jumbo_979_sbom_data.json,152,425.50452136967954
0.13394727528419476,20250315_1221_sbom_data.json,20250217_1561_sbom_data.json,143,428.5961826765494
0.1337543473697255,20250412_1423_sbom_data.json,20250308_194_sbom_data.json,170,486.25756658613636
0.13286336579876615,20250319_857_sbom_data.json,20250217_1561_sbom_data.json,118,359.60763275249695
0.13267469338451898,20250324_396_sbom_data.json,20250427_294_sbom_data.json,4,16.083351287054477
0.13257394165466524,20250502_jumbo_3179_sbom_data.json,20250226_632_sbom_data.json,105,330.13882432469586
0.13083681946084574,20250323_91_sbom_data.json,20250307_82_sbom_data.json,179,549.4244500428483
0.1296293071239554,20250210_447_sbom_data.json,20250407_203_sbom_data.json,107,336.97448078833463
0.12907067720047743,20250211_1366_sbom_data.json,20250217_1561_sbom_data.json,102,345.3195723161478
0.12905588287524863,20250306_771_sbom_data.json,20250418_1115_sbom_data.json,19,86.3146288381896
0.12874078542588815,20250215_283_sbom_data.json,20250402_1511_sbom_data.json,114,382.5005210555199
0.1284706535744537,20250301_261_sbom_data.json,20250417_234_sbom_data.json,195,637.8572179669068
0.12800286548798304,20250407_203_sbom_data.json,20250217_1561_sbom_data.json,99,313.3058895507849
0.12773642499392787,20250502_jumbo_979_sbom_data.json,20250502_jumbo_14282_sbom_data.json,146,413.83427040165463
0.1272673652743221,20250412_1423_sbom_data.json,20250502_jumbo_14282_sbom_data.json,141,412.70469540514534
0.12726388826752066,20250226_632_sbom_data.json,20250323_91_sbom_data.json,83,248.3306700034377
0.12678138353930707,20250226_632_sbom_data.json,20250311_1388_sbom_data.json,27,107.06702597175791
0.12629371919920598,20250407_203_sbom_data.json,20250426_1120_sbom_data.json,174,531.4549176602529
0.12588680048083264,20250502_jumbo_979_sbom_data.json,20250410_1473_sbom_data.json,170,484.41125269686955
0.12501178013683997,20250211_1366_sbom_data.json,20250319_857_sbom_data.json,105,320.16433661831775
0.12494943826720628,20250402_1511_sbom_data.json,20250315_1483_sbom_data.json,116,379.2447703705573
0.12426070988556037,20250320_1023_sbom_data.json,20250320_100_sbom_data.json,54,157.75458749288038
0.12423563131164267,20250226_632_sbom_data.json,20250327_1532_sbom_data.json,114,401.6832570559753
0.12254572577052844,20250302_1466_sbom_data.json,20250327_1532_sbom_data.json,179,499.5977888108903
0.12213749961401982,20250319_857_sbom_data.json,20250301_261_sbom_data.json,196,549.5568991464525
0.12147495187001867,20250502_jumbo_979_sbom_data.json,20250320_100_sbom_data.json,106,298.86773456657966
0.12021324989384634,20250307_139_sbom_data.json,20250407_203_sbom_data.json,132,375.71908065876573
0.1178866811624702,20250211_1366_sbom_data.json,20250502_jumbo_13314_sbom_data.json,118,364.54585351597757
0.11741781564549383,20250502_jumbo_14282_sbom_data.json,20250406_1002_sbom_data.json,74,217.9725857039589
0.11683573975876257,20250319_857_sbom_data.json,20250426_1120_sbom_data.json,188,527.7518675373117
0.11664081613917276,20250320_100_sbom_data.json,20250410_1473_sbom_data.json,91,285.5744722179039
0.11625437223758675,20250502_jumbo_14282_sbom_data.json,20250301_261_sbom_data.json,180,527.0290680139816
0.11555404122553645,20250210_447_sbom_data.json,20250211_1366_sbom_data.json,98,331.0863948327299
0.1152147060194948,20250306_550_sbom_data.json,20250406_1002_sbom_data.json,91,264.8398047102256
0.11520797905052733,20250307_139_sbom_data.json,20250502_jumbo_14282_sbom_data.json,139,394.4027180898775
0.11492139567343859,20250323_91_sbom_data.json,20250412_1423_sbom_data.json,134,378.94414650378104
0.11391269488223105,20250323_221_sbom_data.json,20250308_1329_sbom_data.json,1,5.07376385452208
0.11389100559966951,20250323_91_sbom_data.json,20250301_261_sbom_data.json,185,519.5415853678373
0.11386474597308915,20250210_447_sbom_data.json,20250319_857_sbom_data.json,110,331.3876665641112
0.11378914406069097,20250407_203_sbom_data.json,20250301_261_sbom_data.json,166,484.64542718472984
0.11344958826250609,20250502_jumbo_13314_sbom_data.json,20250402_1511_sbom_data.json,98,313.4964420256854
0.11322995784064561,20250320_100_sbom_data.json,20250307_82_sbom_data.json,135,389.9165433634473
0.11297418114074831,20250227_1478_sbom_data.json,20250217_1561_sbom_data.json,72,268.5197629421158
0.11284680257634143,20250315_1221_sbom_data.json,20250406_1002_sbom_data.json,91,266.19435037303094
0.11266709006165107,20250320_100_sbom_data.json,20250308_194_sbom_data.json,91,255.30029656779195
0.11263413233109303,20250214_449_sbom_data.json,20250308_194_sbom_data.json,132,365.2795332081212
0.11169535979476176,20250211_1366_sbom_data.json,20250307_139_sbom_data.json,136,377.87425906725184
0.11155249634424626,20250307_139_sbom_data.json,20250410_1473_sbom_data.json,160,451.26866569998793
0.11125306591008305,20250211_1366_sbom_data.json,20250215_283_sbom_data.json,121,373.7963732676948
0.11040009370063537,20250211_1366_sbom_data.json,20250406_1002_sbom_data.json,63,200.5883329973059
0.10918376297660558,20250406_1002_sbom_data.json,20250315_1483_sbom_data.json,97,292.96942365089234
0.10914628928363694,20250214_449_sbom_data.json,20250302_1466_sbom_data.json,117,326.01549355998793
0.10845191174102953,20250210_447_sbom_data.json,20250417_234_sbom_data.json,113,371.3609337928184
0.10789269659575061,20250419_491_sbom_data.json,20250301_261_sbom_data.json,150,428.38405046033256
0.10773499822734081,20250210_447_sbom_data.json,20250412_1423_sbom_data.json,132,385.0586691584821
0.10767956997653166,20250329_223_sbom_data.json,20250317_1341_sbom_data.json,54,187.7601557804723
0.10741925918039258,20250502_jumbo_14282_sbom_data.json,20250426_1120_sbom_data.json,166,490.4480439315698
0.10702995424552432,20250316_1292_sbom_data.json,20250315_1483_sbom_data.json,87,284.11769008471913
0.10675034835215629,20250226_632_sbom_data.json,20250307_82_sbom_data.json,118,381.6880200379823
0.1067415561811445,20250315_1221_sbom_data.json,20250402_1511_sbom_data.json,94,295.44384922381784
